epoch,batch,total_loss,loss2neighbor,loss_idt,loss_reg,loss_bg,loss_grad
1,1,25.16830062866211,18.875579833984375,6.269671440124512,230.4759521484375,,
1,2,19.905141830444336,14.462438583374023,5.422089576721191,206.13214111328125,,
1,3,31.515670776367188,18.060068130493164,13.420397758483887,352.06597900390625,,
1,4,7.615096092224121,3.8529367446899414,3.7520055770874023,101.5380630493164,,
1,5,4.7302141189575195,2.8726015090942383,1.8523306846618652,52.81834030151367,,
1,6,4.300412178039551,2.2026023864746094,2.0921411514282227,56.68513107299805,,
1,7,2.8038017749786377,1.8496954441070557,0.9514341354370117,26.721040725708008,,
1,8,1.8185068368911743,1.4439594745635986,0.37259525060653687,19.52105140686035,,
1,9,1.5681846141815186,1.283165693283081,0.28362423181533813,13.946921348571777,,
1,10,2.6586883068084717,2.4180891513824463,0.23942115902900696,11.779605865478516,,
1,11,1.3457235097885132,1.1406729221343994,0.20416563749313354,8.849068641662598,,
1,12,1.0177862644195557,0.8637035489082336,0.15335752069950104,7.251510143280029,,
1,13,1.0723563432693481,0.9870955944061279,0.08479607105255127,4.6469855308532715,,
1,14,1.340328574180603,1.1598732471466064,0.17996174097061157,4.9369354248046875,,
1,15,1.529329776763916,1.3320198059082031,0.19674402475357056,5.660037517547607,,
1,16,1.2166104316711426,1.1598057746887207,0.05650556832551956,2.991375684738159,,
1,17,1.0711252689361572,0.9722076654434204,0.09862314164638519,2.9440693855285645,,
1,18,1.2139966487884521,1.0608787536621094,0.1526515781879425,4.663819789886475,,
1,19,0.8840125203132629,0.8225944638252258,0.06117433309555054,2.437242269515991,,
1,20,0.9604405164718628,0.8432201147079468,0.11686375737190247,3.5668251514434814,,
1,21,1.3100945949554443,1.2094279527664185,0.10038962960243225,2.7703869342803955,,
1,22,0.6748053431510925,0.5939533114433289,0.08055736869573593,2.9468166828155518,,
1,23,1.0791192054748535,1.0218619108200073,0.05695340037345886,3.038512945175171,,
1,24,0.653498113155365,0.6090540885925293,0.0442168302834034,2.271974563598633,,
1,25,0.9383019208908081,0.8670046329498291,0.07112283259630203,1.744601845741272,,
1,26,0.5711154341697693,0.5129149556159973,0.057968515902757645,2.319765567779541,,
1,27,0.739139199256897,0.6989033222198486,0.04006946086883545,1.6638717651367188,,
1,28,0.6945046782493591,0.6587313413619995,0.035607196390628815,1.661380410194397,,
1,29,0.848213791847229,0.8173421621322632,0.03066360577940941,2.080231189727783,,
1,30,1.0366884469985962,0.9630992412567139,0.07337714731693268,2.1210243701934814,,
1,31,0.9481757283210754,0.9009754061698914,0.04706531763076782,1.350311279296875,,
1,32,1.0470715761184692,0.997177243232727,0.049730122089385986,1.6412960290908813,,
1,33,0.9627145528793335,0.9245931506156921,0.03790896013379097,2.1243956089019775,,
1,34,1.010515809059143,0.9445080757141113,0.06578107178211212,2.266540050506592,,
1,35,1.159542441368103,1.0964713096618652,0.06288336217403412,1.8776191473007202,,
1,36,0.959277868270874,0.8824600577354431,0.07659565657377243,2.2216298580169678,,
1,37,0.758313000202179,0.7314285039901733,0.026734255254268646,1.5027707815170288,,
1,38,0.9267256259918213,0.8978326320648193,0.02871180884540081,1.8120781183242798,,
1,39,1.0288116931915283,0.9897379875183105,0.03885485231876373,2.1891725063323975,,
1,40,0.8463311195373535,0.790888786315918,0.05527270585298538,1.6962276697158813,,
1,41,0.9425687193870544,0.8752318620681763,0.06715715676546097,1.797225832939148,,
1,42,0.7294747233390808,0.6551178693771362,0.07416874170303345,1.8813645839691162,,
1,43,2.5684893131256104,2.5333988666534424,0.034965239465236664,1.251319408416748,,
1,44,0.45749056339263916,0.42115744948387146,0.03618130832910538,1.5179964303970337,,
1,45,0.9236721992492676,0.8885128498077393,0.035059988498687744,0.9938892722129822,,
1,46,1.1853876113891602,1.1448454856872559,0.04042267054319382,1.193982720375061,,
1,47,1.3060946464538574,1.267104983329773,0.03884435445070267,1.4528664350509644,,
1,48,0.8435176014900208,0.7970751523971558,0.04629269242286682,1.4980809688568115,,
1,49,1.0526090860366821,1.009618878364563,0.042865000665187836,1.2515524625778198,,
1,50,0.6386561989784241,0.6014405488967896,0.03707954287528992,1.3605388402938843,,
1,51,0.8891519904136658,0.8415861129760742,0.047441717237234116,1.2413238286972046,,
1,52,1.1809589862823486,1.1625263690948486,0.018281789496541023,1.5076199769973755,,
1,53,0.939820408821106,0.8949095010757446,0.044758141040802,1.5274680852890015,,
1,54,1.175679087638855,1.1181628704071045,0.05733948573470116,1.7680718898773193,,
1,55,0.7962099313735962,0.7770342230796814,0.019043929874897003,1.31801438331604,,
1,56,1.0747686624526978,1.0391019582748413,0.035560689866542816,1.0601739883422852,,
1,57,0.5572736263275146,0.5379705429077148,0.019209902733564377,0.9316680431365967,,
1,58,1.0186824798583984,0.9789661169052124,0.03956777974963188,1.4848970174789429,,
1,59,0.6879078149795532,0.6698777675628662,0.017909083515405655,1.2093297243118286,,
1,60,1.2233232259750366,1.195051670074463,0.028169404715299606,1.0215667486190796,,
1,61,0.6641573905944824,0.6398874521255493,0.024100106209516525,1.6982474327087402,,
1,62,0.7979289889335632,0.7537291049957275,0.04408860579133034,1.1127636432647705,,
1,63,1.108297348022461,1.07175874710083,0.036434371024370193,1.041559100151062,,
1,64,0.6351271867752075,0.6188191771507263,0.016225583851337433,0.8242858648300171,,
1,65,0.8221069574356079,0.7839870452880859,0.03799976408481598,1.2018492221832275,,
1,66,0.8019946813583374,0.7622717618942261,0.0396038219332695,1.1908084154129028,,
1,67,0.8397586345672607,0.7939609289169312,0.04566530883312225,1.3236051797866821,,
1,68,0.8289676904678345,0.787675678730011,0.041176293045282364,1.1567083597183228,,
1,69,1.090518832206726,1.0534101724624634,0.03699829429388046,1.1034249067306519,,
1,70,0.9838104248046875,0.9542567729949951,0.029317276552319527,2.3636715412139893,,
1,71,1.429001808166504,1.407151699066162,0.02166726626455784,1.828113079071045,,
1,72,0.9211240410804749,0.8923170566558838,0.02864946983754635,1.5754412412643433,,
1,73,0.7326207756996155,0.6946220397949219,0.03789487108588219,1.0389012098312378,,
1,74,0.7798897624015808,0.7433996200561523,0.0363936722278595,0.964796245098114,,
1,75,0.8551270961761475,0.8291183114051819,0.025928976014256477,0.7978981137275696,,
1,76,0.657132625579834,0.640001118183136,0.017029041424393654,1.024463176727295,,
1,77,1.2761597633361816,1.2373032569885254,0.03871062770485878,1.4591337442398071,,
1,78,0.9544702172279358,0.9219645857810974,0.03241628035902977,0.8936979174613953,,
1,79,0.6100733876228333,0.5917694568634033,0.01820111833512783,1.0282080173492432,,
1,80,0.653518795967102,0.635570228099823,0.017839252948760986,1.0932600498199463,,
1,81,0.8134282827377319,0.7820782661437988,0.031144937500357628,2.051168203353882,,
1,82,0.5448664426803589,0.5303599834442139,0.014435719698667526,0.7075721025466919,,
1,83,0.44626712799072266,0.41959336400032043,0.026555199176073074,1.185526728630066,,
1,84,0.9557104706764221,0.9250422716140747,0.030568063259124756,1.0012874603271484,,
1,85,0.4159916341304779,0.3882638216018677,0.027616599574685097,1.1121127605438232,,
1,86,0.8436806201934814,0.8012255430221558,0.04234014451503754,1.1489498615264893,,
1,87,0.659718930721283,0.6416341066360474,0.01798947900533676,0.9534192085266113,,
1,88,0.8488783240318298,0.8167859315872192,0.03200329840183258,0.8913272023200989,,
1,89,0.7185034155845642,0.7017449140548706,0.016639869660139084,1.1859313249588013,,
1,90,0.8240123391151428,0.7862324714660645,0.037672482430934906,1.0741428136825562,,
1,91,0.5341333150863647,0.508816123008728,0.025178946554660797,1.3823422193527222,,
1,92,0.9560867547988892,0.9296624660491943,0.026252295821905136,1.7200247049331665,,
1,93,1.0920848846435547,1.0596754550933838,0.03230595588684082,1.0343127250671387,,
1,94,0.8093798160552979,0.7852442860603333,0.024058766663074493,0.7678706645965576,,
1,95,0.701133131980896,0.6828868389129639,0.018097231164574623,1.4904932975769043,,
1,96,0.7748922109603882,0.7429348230361938,0.03185227885842323,1.0509858131408691,,
1,97,0.783585250377655,0.7485277056694031,0.0349506139755249,1.0695223808288574,,
1,98,0.764100968837738,0.7324545383453369,0.03145742788910866,1.8902134895324707,,
1,99,0.4383947551250458,0.41643568873405457,0.021866820752620697,0.9223960041999817,,
1,100,0.8712461590766907,0.8310437202453613,0.040076278150081635,1.2616398334503174,,
2,1,0.9028329849243164,0.8726189732551575,0.03002285584807396,1.9116103649139404,,
2,2,0.6434038281440735,0.6205463409423828,0.02274526283144951,1.1225847005844116,,
2,3,0.6558529734611511,0.6384742259979248,0.017255768179893494,1.2296448945999146,,
2,4,0.4079172909259796,0.3829937279224396,0.02481251396238804,1.1105310916900635,,
2,5,0.7582812309265137,0.7242927551269531,0.03376995772123337,2.1849915981292725,,
2,6,0.41467753052711487,0.3914759159088135,0.02310699038207531,0.946191668510437,,
2,7,0.7212939262390137,0.6972475051879883,0.02385077252984047,1.956444501876831,,
2,8,0.8419880867004395,0.813883900642395,0.028013667091727257,0.9051681756973267,,
2,9,0.5956154465675354,0.5692318677902222,0.026216372847557068,1.6720685958862305,,
2,10,0.88993901014328,0.8604382872581482,0.0294148251414299,0.8589333295822144,,
2,11,0.752173125743866,0.7268389463424683,0.0251166932284832,2.1751041412353516,,
2,12,0.7374491095542908,0.7108200788497925,0.026559025049209595,0.7001104354858398,,
2,13,1.0082229375839233,0.9755836725234985,0.03235481306910515,2.84393048286438,,
2,14,1.53671395778656,1.513657808303833,0.022838812321424484,2.173089027404785,,
2,15,0.6370302438735962,0.6153949499130249,0.02152147702872753,1.1382455825805664,,
2,16,0.45097702741622925,0.43191471695899963,0.018938524648547173,1.237937569618225,,
2,17,0.973146915435791,0.9365423321723938,0.036446940153837204,1.576454997062683,,
2,18,0.6876410245895386,0.6601744890213013,0.02726125344634056,2.053004264831543,,
2,19,0.7414115071296692,0.7121908664703369,0.029142621904611588,0.7799800634384155,,
2,20,0.49307864904403687,0.4769214987754822,0.016074979677796364,0.8217575550079346,,
2,21,0.7695656418800354,0.7308675050735474,0.038590360432863235,1.0777397155761719,,
2,22,1.0654140710830688,1.0239694118499756,0.04126793146133423,1.7680858373641968,,
2,23,1.011937141418457,0.9704416990280151,0.04133256897330284,1.6285195350646973,,
2,24,0.5213286876678467,0.4943677484989166,0.026799164712429047,1.6175806522369385,,
2,25,0.8423991203308105,0.8021855354309082,0.040080245584249496,1.3335264921188354,,
2,26,1.1490321159362793,1.110039472579956,0.038847193121910095,1.454738736152649,,
2,27,0.7102789282798767,0.6789953708648682,0.03101933002471924,2.642486810684204,,
2,28,0.6230855584144592,0.6046043634414673,0.018344230949878693,1.3695725202560425,,
2,29,0.5118415951728821,0.4856577217578888,0.02601321041584015,1.7066645622253418,,
