epoch,batch,total_loss,loss2neighbor,loss_idt,loss_reg,loss_bg,loss_grad
1,1,25.216690063476562,18.923969268798828,6.269671440124512,230.4759521484375,,
1,2,20.121784210205078,14.568153381347656,5.532581329345703,210.48680114746094,,
1,3,31.829410552978516,18.220645904541016,13.573212623596191,355.5303039550781,,
1,4,7.677102565765381,3.83514404296875,3.831596612930298,103.62062072753906,,
1,5,4.742654800415039,2.851698875427246,1.8855719566345215,53.83890914916992,,
1,6,4.349741458892822,2.2337939739227295,2.11023211479187,57.15180587768555,,
1,7,2.773937940597534,1.8116481304168701,0.9595915675163269,26.98131561279297,,
1,8,1.7549203634262085,1.3782122135162354,0.3747008442878723,20.074129104614258,,
1,9,1.4445282220840454,1.1597492694854736,0.28336644172668457,14.12518310546875,,
1,10,2.6456875801086426,2.3996007442474365,0.24486836791038513,12.186739921569824,,
1,11,1.390249490737915,1.1835834980010986,0.20575647056102753,9.095572471618652,,
1,12,1.041558861732483,0.8878031969070435,0.15301892161369324,7.367576599121094,,
1,13,1.0896267890930176,1.0034716129302979,0.0856584906578064,4.965698719024658,,
1,14,1.3350107669830322,1.1512596607208252,0.18323728442192078,5.137819290161133,,
1,15,1.6562893390655518,1.4548991918563843,0.20080465078353882,5.855363845825195,,
1,16,1.1582250595092773,1.1021759510040283,0.055743902921676636,3.0522849559783936,,
1,17,1.0489202737808228,0.9466930627822876,0.10191082954406738,3.1644046306610107,,
1,18,1.2360022068023682,1.0814805030822754,0.15402790904045105,4.938223361968994,,
1,19,0.8458698391914368,0.7839657664299011,0.06164458394050598,2.594522476196289,,
1,20,0.9657594561576843,0.847067654132843,0.1183188259601593,3.7293388843536377,,
1,21,1.3426882028579712,1.2377986907958984,0.10458853095769882,3.0098111629486084,,
1,22,0.7266741394996643,0.6428446769714355,0.08350324630737305,3.262453556060791,,
1,23,1.136529564857483,1.0799251794815063,0.056278303265571594,3.2608189582824707,,
1,24,0.6587572693824768,0.6133451461791992,0.045165807008743286,2.4632649421691895,,
1,25,0.9336097240447998,0.859427273273468,0.07399481534957886,1.8761062622070312,,
1,26,0.586398184299469,0.525801420211792,0.06034800410270691,2.4873735904693604,,
1,27,0.7245067358016968,0.6839417815208435,0.040384311228990555,1.8065294027328491,,
1,28,0.7048580050468445,0.6687275171279907,0.0359407402575016,1.897118330001831,,
1,29,0.8229299783706665,0.7923916578292847,0.030317049473524094,2.2126386165618896,,
1,30,1.0335900783538818,0.9576929807662964,0.07567478716373444,2.223282814025879,,
1,31,0.9351897835731506,0.8867529630661011,0.04829225689172745,1.445505142211914,,
1,32,1.0593255758285522,1.0094456672668457,0.0497024841606617,1.7744158506393433,,
1,33,0.9055002927780151,0.8702254295349121,0.0350581593811512,2.167232036590576,,
1,34,1.022171974182129,0.9575617909431458,0.0643700361251831,2.400918960571289,,
