epoch,batch,total_loss,loss2neighbor,loss_idt,loss_reg,loss_bg,loss_grad
1,1,25.037250518798828,18.744529724121094,6.269671440124512,230.4759521484375,,
1,2,19.993728637695312,14.462127685546875,5.510669708251953,209.3194122314453,,
1,3,31.58709716796875,17.974363327026367,13.577166557312012,355.6773376464844,,
1,4,7.563331604003906,3.727623462677002,3.825373888015747,103.34194946289062,,
1,5,4.66687536239624,2.7708520889282227,1.8906370401382446,53.86318588256836,,
1,6,4.278376579284668,2.1576056480407715,2.1150431632995605,57.27997589111328,,
1,7,2.734113931655884,1.7688512802124023,0.9625623226165771,27.003297805786133,,
1,8,1.7554314136505127,1.3767131567001343,0.37672996520996094,19.88347053527832,,
1,9,1.4429371356964111,1.1564611196517944,0.28507480025291443,14.012386322021484,,
1,10,2.6248207092285156,2.3806421756744385,0.2429831624031067,11.954704284667969,,
1,11,1.3638852834701538,1.155487298965454,0.20748910307884216,9.088140487670898,,
1,12,1.0217931270599365,0.8660290837287903,0.15502437949180603,7.39684534072876,,
1,13,1.0658739805221558,0.97853684425354,0.08684627711772919,4.908730506896973,,
1,14,1.320300817489624,1.135027527809143,0.1847594976425171,5.137415409088135,,
1,15,1.61311674118042,1.4109997749328613,0.20153063535690308,5.863133907318115,,
1,16,1.1524200439453125,1.094602108001709,0.05750764161348343,3.1028974056243896,,
1,17,1.0368821620941162,0.9336885213851929,0.10287749022245407,3.160855293273926,,
1,18,1.2089200019836426,1.0523024797439575,0.1561233103275299,4.942796230316162,,
1,19,0.8444161415100098,0.7806004881858826,0.06355266273021698,2.6294891834259033,,
1,20,0.9501315951347351,0.8292319774627686,0.12052400410175323,3.756547212600708,,
1,21,1.3121867179870605,1.2050422430038452,0.10684046149253845,3.039346933364868,,
1,22,0.6955059170722961,0.6099176406860352,0.08525754511356354,3.307255506515503,,
1,23,1.1041638851165771,1.0446655750274658,0.05916452407836914,3.338292121887207,,
1,24,0.6413443684577942,0.5941334366798401,0.046958599239587784,2.5231685638427734,,
1,25,0.9226140379905701,0.8467822074890137,0.07564132660627365,1.9052574634552002,,
1,26,0.5753994584083557,0.5132462978363037,0.06189648434519768,2.566688060760498,,
1,27,0.7154579758644104,0.6729923486709595,0.04228023439645767,1.8534678220748901,,
1,28,0.6864925622940063,0.6489168405532837,0.03738705441355705,1.8864306211471558,,
1,29,0.810975193977356,0.7785049676895142,0.03224200755357742,2.2823870182037354,,
1,30,1.0204720497131348,0.9425766468048096,0.07766769826412201,2.277050256729126,,
1,31,0.9266093969345093,0.8765870332717896,0.049874864518642426,1.4752627611160278,,
1,32,1.0347305536270142,0.9820090532302856,0.05253750458359718,1.8395576477050781,,
1,33,0.8958075046539307,0.8571652173995972,0.0384138822555542,2.283961057662964,,
1,34,0.9993380308151245,0.9313585758209229,0.06773260235786438,2.4685332775115967,,
1,35,1.1443424224853516,1.0786480903625488,0.06549090892076492,2.0334460735321045,,
1,36,0.9404641389846802,0.8618884086608887,0.07833730429410934,2.3842520713806152,,
1,37,0.7395182847976685,0.7109893560409546,0.028361588716506958,1.6737793684005737,,
1,38,0.9180805683135986,0.8885141015052795,0.02937554381787777,1.909022331237793,,
1,39,1.0143797397613525,0.9762145280838013,0.03793884068727493,2.263490676879883,,
1,40,0.8281355500221252,0.7690811157226562,0.05886590853333473,1.8851438760757446,,
1,41,0.9170961380004883,0.8440682888031006,0.07282014191150665,2.077174663543701,,
1,42,0.7281316518783569,0.6464213132858276,0.0814945250749588,2.1581203937530518,,
1,43,2.4389684200286865,2.3994107246398926,0.03940049931406975,1.5704938173294067,,
1,44,0.4393313229084015,0.3973647952079773,0.041779983788728714,1.8653860092163086,,
1,45,0.9019196629524231,0.8617841005325317,0.040016163140535355,1.1937788724899292,,
1,46,1.1542167663574219,1.108229398727417,0.04584376513957977,1.4368516206741333,,
1,47,1.2968244552612305,1.2523337602615356,0.0443086177110672,1.8201524019241333,,
1,48,0.8155580163002014,0.7628186941146851,0.052561257034540176,1.7805507183074951,,
1,49,1.0197763442993164,0.97169029712677,0.04793461412191391,1.5139816999435425,,
1,50,0.5902490019798279,0.5474885702133179,0.04259101301431656,1.693974494934082,,
1,51,0.8498073816299438,0.7964791059494019,0.05317964404821396,1.4867945909500122,,
1,52,1.1109038591384888,1.089411973953247,0.021307069808244705,1.8473533391952515,,
1,53,0.9145700335502625,0.8644654154777527,0.04991176724433899,1.928054690361023,,
1,54,1.126070499420166,1.0610160827636719,0.06483741104602814,2.1690421104431152,,
1,55,0.7589336037635803,0.7366142272949219,0.022151872515678406,1.6751757860183716,,
1,56,1.0224930047988892,0.9815561771392822,0.04080541431903839,1.3142690658569336,,
1,57,0.5189007520675659,0.49540141224861145,0.023368841037154198,1.3044816255569458,,
1,58,0.994339108467102,0.9479284286499023,0.04622213542461395,1.8850629329681396,,
1,59,0.6496769785881042,0.6282507181167603,0.021270722150802612,1.5552198886871338,,
